# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      20     0.06951     0.10060     0.09717   -5.939257465   -9.279078316   -3.339820851
     1      20     0.07386     0.10688     0.10324   -5.944298198   -9.284167264   -3.339869066
     1      20     0.07820     0.11317     0.10932   -5.948889582   -9.287423409   -3.338533827
     1      20     0.08254     0.11946     0.11539   -5.951923429   -9.269816802   -3.317893373
     1      20     0.08689     0.12575     0.12146   -5.949252098   -9.251260932   -3.302008834
     1      20     0.09123     0.13203     0.12754   -5.948396855   -9.256128193   -3.307731338
     1      20     0.09558     0.13832     0.13361   -5.948265591   -9.265494842   -3.317229251
     1      20     0.09992     0.14461     0.13968   -5.950076822   -9.275593691   -3.325516869
     1      20     0.10427     0.15090     0.14576   -5.951493580   -9.279606836   -3.328113256
     1      20     0.10861     0.15718     0.15183   -5.954658617   -9.282895111   -3.328236494
     1      20     0.11296     0.16347     0.15790   -5.956923701   -9.285035591   -3.328111890
     1      20     0.11730     0.16976     0.16398   -5.958968858   -9.286559670   -3.327590812
     1      20     0.12164     0.17605     0.17005   -5.962614805   -9.288931460   -3.326316655
     1      20     0.12599     0.18233     0.17612   -5.965264656   -9.290410678   -3.325146022
     1      20     0.13033     0.18862     0.18220   -5.967597373   -9.292070911   -3.324473538
     1      20     0.13468     0.19491     0.18827   -5.969600382   -9.293798333   -3.324197951
     1      20     0.13902     0.20119     0.19434   -5.971454775   -9.295571565   -3.324116790
     1      20     0.14337     0.20748     0.20042   -5.973409210   -9.297500423   -3.324091212
     1      20     0.14771     0.21377     0.20649   -5.975856835   -9.299955602   -3.324098767
     1      20     0.15206     0.22006     0.21256   -5.977901217   -9.302038432   -3.324137215
     1      20     0.15640     0.22634     0.21863   -5.980198476   -9.304410334   -3.324211858
     1      20     0.16074     0.23263     0.22471   -5.982408022   -9.306754021   -3.324345999
     1      20     0.16509     0.23892     0.23078   -5.984557856   -9.309128088   -3.324570232
     1      20     0.16943     0.24521     0.23685   -5.986676047   -9.311479037   -3.324802989
     1      20     0.17378     0.25149     0.24293   -5.988814868   -9.313739478   -3.324924610
     1      20     0.17812     0.25778     0.24900   -5.991420930   -9.316334629   -3.324913699
     1      20     0.18247     0.26407     0.25507   -5.994454891   -9.319364185   -3.324909294
     1      20     0.18681     0.27036     0.26115   -5.997747445   -9.322700683   -3.324953238
     1      20     0.19116     0.27664     0.26722   -6.002162306   -9.327809355   -3.325647049
     1      20     0.19550     0.28293     0.27329   -6.006237183   -9.333151771   -3.326914587
     1      20     0.19984     0.28922     0.27937   -6.010052114   -9.337761499   -3.327709385
     1      20     0.20419     0.29551     0.28544   -6.014285797   -9.342071152   -3.327785355
     1      20     0.20853     0.30179     0.29151   -6.018583533   -9.346064139   -3.327480606
     1      20     0.21288     0.30808     0.29759   -6.022441181   -9.349566804   -3.327125623
     1      20     0.21722     0.31437     0.30366   -6.023437632   -9.350398935   -3.326961303
     1      21     0.21722     0.08214     0.15183   -5.869515363   -9.102068369   -3.232553006
     1      21     0.21288     0.08049     0.14879   -5.869292156   -9.101975076   -3.232682920
     1      21     0.20853     0.07885     0.14576   -5.869693759   -9.102811079   -3.233117320
     1      21     0.20419     0.07721     0.14272   -5.869758244   -9.104092906   -3.234334662
     1      21     0.19984     0.07556     0.13968   -5.869835730   -9.106859200   -3.237023470
     1      21     0.19550     0.07392     0.13665   -5.869784320   -9.110962151   -3.241177831
     1      21     0.19116     0.07228     0.13361   -5.869790829   -9.115822134   -3.246031305
     1      21     0.18681     0.07064     0.13057   -5.870136351   -9.121153885   -3.251017534
     1      21     0.18247     0.06899     0.12754   -5.869997353   -9.125680798   -3.255683444
     1      21     0.17812     0.06735     0.12450   -5.870725290   -9.130499645   -3.259774355
     1      21     0.17378     0.06571     0.12146   -5.871141145   -9.134322519   -3.263181375
     1      21     0.16943     0.06407     0.11843   -5.871064478   -9.136841800   -3.265777322
     1      21     0.16509     0.06242     0.11539   -5.871474859   -9.138904509   -3.267429649
     1      21     0.16074     0.06078     0.11235   -5.871688298   -9.139892384   -3.268204086
     1      21     0.15640     0.05914     0.10932   -5.871907805   -9.140215868   -3.268308063
     1      21     0.15206     0.05749     0.10628   -5.872104622   -9.140229482   -3.268124860
     1      21     0.14771     0.05585     0.10324   -5.871833375   -9.139816230   -3.267982855
     1      21     0.14337     0.05421     0.10021   -5.871893822   -9.139853851   -3.267960029
     1      21     0.13902     0.05257     0.09717   -5.872334247   -9.140369877   -3.268035630
     1      21     0.13468     0.05092     0.09413   -5.873180187   -9.141537020   -3.268356833
     1      21     0.13033     0.04928     0.09110   -5.873650786   -9.143544130   -3.269893344
     1      21     0.12599     0.04764     0.08806   -5.874140284   -9.147834726   -3.273694442
     1      21     0.12164     0.04600     0.08502   -5.874783989   -9.154475824   -3.279691835
     1      21     0.11730     0.04435     0.08199   -5.875638029   -9.162896418   -3.287258389
     1      21     0.11296     0.04271     0.07895   -5.876075547   -9.171869233   -3.295793686
     1      21     0.10861     0.04107     0.07591   -5.876671669   -9.181469717   -3.304798048
     1      21     0.10427     0.03942     0.07288   -5.877417921   -9.191426351   -3.314008430
     1      21     0.09992     0.03778     0.06984   -5.878192362   -9.201308724   -3.323116362
     1      21     0.09558     0.03614     0.06681   -5.878999912   -9.210514316   -3.331514404
     1      21     0.09123     0.03450     0.06377   -5.880870824   -9.219318836   -3.338448012
     1      21     0.08689     0.03285     0.06073   -5.882148579   -9.225182019   -3.343033440
     1      21     0.08254     0.03121     0.05770   -5.883534530   -9.228609731   -3.345075201
     1      21     0.07820     0.02957     0.05466   -5.884958371   -9.230557159   -3.345598788
     1      21     0.07386     0.02793     0.05162   -5.885701568   -9.231462701   -3.345761133
     1      21     0.06951     0.02628     0.04859   -5.887310821   -9.233045055   -3.345734235
     1      21     0.06517     0.02464     0.04555   -5.888598166   -9.234113328   -3.345515161
     1      21     0.06082     0.02300     0.04251   -5.889954937   -9.235206792   -3.345251856
     1      21     0.05648     0.02136     0.03948   -5.890915420   -9.236460358   -3.345544938
     1      21     0.05213     0.01971     0.03644   -5.892244411   -9.239009005   -3.346764593
     1      21     0.04779     0.01807     0.03340   -5.893695812   -9.242743917   -3.349048105
     1      21     0.04344     0.01643     0.03037   -5.894853009   -9.247126729   -3.352273721
     1      21     0.03910     0.01478     0.02733   -5.896138801   -9.252391572   -3.356252771
     1      21     0.03476     0.01314     0.02429   -5.897430416   -9.258161626   -3.360731210
     1      21     0.03041     0.01150     0.02126   -5.898784237   -9.264248019   -3.365463781
     1      21     0.02607     0.00986     0.01822   -5.899614941   -9.270054936   -3.370439994
     1      21     0.02172     0.00821     0.01518   -5.900186387   -9.275357080   -3.375170693
     1      21     0.01738     0.00657     0.01215   -5.901031841   -9.280112372   -3.379080531
     1      21     0.01303     0.00493     0.00911   -5.901648783   -9.282949413   -3.381300630
     1      21     0.00869     0.00329     0.00607   -5.901968714   -9.284173553   -3.382204839
     1      21     0.00434     0.00164     0.00304   -5.901463995   -9.283981698   -3.382517703
     1      21     0.00000     0.00000     0.00000   -5.901138845   -9.283772068   -3.382633223
     1      21     0.00434     0.00629     0.00607   -5.902532389   -9.284779835   -3.382247446
     1      21     0.00869     0.01257     0.01215   -5.902565572   -9.283117411   -3.380551840
     1      21     0.01303     0.01886     0.01822   -5.903111473   -9.281335158   -3.378223685
     1      21     0.01738     0.02515     0.02429   -5.903267405   -9.275213850   -3.371946445
     1      21     0.02172     0.03144     0.03037   -5.903004669   -9.266048170   -3.363043501
     1      21     0.02607     0.03772     0.03644   -5.903565582   -9.258874274   -3.355308692
     1      21     0.03041     0.04401     0.04251   -5.904172212   -9.257982180   -3.353809968
     1      21     0.03476     0.05030     0.04859   -5.905019741   -9.259319259   -3.354299518
     1      21     0.03910     0.05659     0.05466   -5.905840213   -9.260248143   -3.354407930
     1      21     0.04344     0.06287     0.06073   -5.906957239   -9.258934843   -3.351977604
     1      21     0.04779     0.06916     0.06681   -5.908254952   -9.248274378   -3.340019426
     1      21     0.05213     0.07545     0.07288   -5.909660434   -9.233855939   -3.324195505
     1      21     0.05648     0.08174     0.07895   -5.911721251   -9.225932930   -3.314211679
     1      21     0.06082     0.08802     0.08502   -5.913724876   -9.224291517   -3.310566641
     1      21     0.06517     0.09431     0.09110   -5.915356470   -9.225491481   -3.310135011
     1      21     0.06951     0.10060     0.09717   -5.917221545   -9.227589676   -3.310368131
     1      21     0.07386     0.10688     0.10324   -5.919054958   -9.229438873   -3.310383915
     1      21     0.07820     0.11317     0.10932   -5.919330802   -9.229308236   -3.309977434
     1      21     0.08254     0.11946     0.11539   -5.917851632   -9.226167333   -3.308315702
     1      21     0.08689     0.12575     0.12146   -5.913084890   -9.215685422   -3.302600532
     1      21     0.09123     0.13203     0.12754   -5.905458434   -9.194411679   -3.288953245
     1      21     0.09558     0.13832     0.13361   -5.895974691   -9.162760886   -3.266786195
     1      21     0.09992     0.14461     0.13968   -5.885624926   -9.131396311   -3.245771386
     1      21     0.10427     0.15090     0.14576   -5.874681230   -9.113674047   -3.238992817
     1      21     0.10861     0.15718     0.15183   -5.864817550   -9.103575385   -3.238757835
     1      21     0.11296     0.16347     0.15790   -5.854408074   -9.093464716   -3.239056642
     1      21     0.11730     0.16976     0.16398   -5.845069269   -9.083932778   -3.238863508
     1      21     0.12164     0.17605     0.17005   -5.835920204   -9.072277930   -3.236357727
     1      21     0.12599     0.18233     0.17612   -5.828207287   -9.060873711   -3.232666424
     1      21     0.13033     0.18862     0.18220   -5.820617243   -9.050524499   -3.229907256
     1      21     0.13468     0.19491     0.18827   -5.813361223   -9.042040394   -3.228679171
     1      21     0.13902     0.20119     0.19434   -5.806589709   -9.034923810   -3.228334102
     1      21     0.14337     0.20748     0.20042   -5.799956409   -9.028174410   -3.228218001
     1      21     0.14771     0.21377     0.20649   -5.795599452   -9.023839778   -3.228240326
     1      21     0.15206     0.22006     0.21256   -5.791392086   -9.019810479   -3.228418393
     1      21     0.15640     0.22634     0.21863   -5.787651593   -9.016897357   -3.229245764
     1      21     0.16074     0.23263     0.22471   -5.784171853   -9.016800772   -3.232628920
     1      21     0.16509     0.23892     0.23078   -5.782117123   -9.022441571   -3.240324449
     1      21     0.16943     0.24521     0.23685   -5.780037976   -9.031217215   -3.251179240
     1      21     0.17378     0.25149     0.24293   -5.778918982   -9.037757374   -3.258838393
     1      21     0.17812     0.25778     0.24900   -5.778630784   -9.038827878   -3.260197094
     1      21     0.18247     0.26407     0.25507   -5.778881217   -9.039194551   -3.260313334
     1      21     0.18681     0.27036     0.26115   -5.779246688   -9.039664661   -3.260417973
     1      21     0.19116     0.27664     0.26722   -5.780745013   -9.044890888   -3.264145874
